path,status_git,mode_drift,semantic_drift,intencion,owner_aparente,categoria,decision_publicacion,riesgo
"Contenido/Campus/Marco Conceptual y Buenas Pr├бcticas/benefits-focus-during-project-execution.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/PPS 2026 - Módulo Propedéutico - 1.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/PPS 2026 - Módulo Propedéutico - 2.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Plantilla y Ejemplos/0a_PM_Caso de Negocio est├бndar v1.2_Gu├нa y Ejemplos.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Plantilla y Ejemplos/0b_PM_Beneficios cuantificados v1.2_Casos de An├бlisis y Plantilla.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Plantilla y Ejemplos/0c_PM_Elementos Anteproyecto v1.2_Casos de An├бlisis.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Plantilla y Ejemplos/1a_PM_Acta Constit Proyecto v1.2.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Plantilla y Ejemplos/1b_Descripci├│n del Proy Mil como PID v2.1.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proy_Intro.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyecto PyS_1-3.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyecto PyS_4a.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyecto PyS_4b-1.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyecto PyS_4b-2.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyecto PyS_4c.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyectos Defensa Nacional/3 Arbol de problemas FINAL v 1-3.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyectos Defensa Nacional/4 Arbol de Objetivos FINAL v 1-3.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyectos Defensa Nacional/5 Matriz de Marco L├│gico v 1-4.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyectos Defensa Nacional/Descripci├│n del Proy Mil como PID v.2.0.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Proyectos Defensa Nacional/Manual de la Defensa.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/Trabajo2.5.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/.obsidian/app.json"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/.obsidian/appearance.json"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/.obsidian/core-plugins.json"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/.obsidian/themes/Wasp/manifest.json"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/.obsidian/themes/Wasp/theme.css"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/.obsidian/workspace.json"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/2012-019-001-495381.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/20151002-plan-transformacion-digital-age-oopp.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/503-g1326.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/65369-bierwirth-hoofa-antonia.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/README.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/babypmi-pgba-spanish-translation-full.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/como-escribir-un-caso-de-negocio-eficaz-luis-reyes.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/escenarios-de-defensa/dieeem28-2015-transformacion-digital-minisdef-jesusg-ruedas.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/escenarios-de-defensa/dod-digital-modernization-strategy-2019.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/escenarios-de-defensa/manual-de-la-defensa.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/etict-6.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/guia-didactica-modelo-canvas-1.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/2009-06-charlapreparaticagil.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/a-lightweight-incremental-effort-estimation.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/kleer-scrum-estimation-planning-es.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/mtrigastfc0612memoria.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/plan-sqm-v1-00-ejemplo.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/rgraciapentfc0613.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/scrum-i.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/un-modelo-de-estimacion-de-proyectos-de-software.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/v15n3a7.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/lecturas-y-herramientas/w186.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/marco-conceptual-y-buenas-practicas/benefits-focus-during-project-execution.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/marco-conceptual-y-buenas-practicas/consejos-g-proyectos-ti.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/marco-conceptual-y-buenas-practicas/pmbok-6ta-ed.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/nistspecialpublication800-144.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/nistspecialpublication800-145.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/plantilla-y-ejemplos/0a-pm-caso-de-negocio-estandar-v1-2-guia-y-ejemplos.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/plantilla-y-ejemplos/0b-pm-beneficios-cuantificados-v1-2-casos-de-analisis-y-plantilla.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/plantilla-y-ejemplos/0c-pm-elementos-anteproyecto-v1-2-casos-de-analisis.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/plantilla-y-ejemplos/1a-pm-acta-constit-proyecto-v1-2.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/plantilla-y-ejemplos/1b-descripcion-del-proy-mil-como-pid-v2-1.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/pps-2026-modulo-propedeutico-1.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/pps-2026-modulo-propedeutico-2.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proy-intro.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyecto-pys-1-3.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyecto-pys-4a.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyecto-pys-4b-1.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyecto-pys-4b-2.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyecto-pys-4c.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyectos-defensa-nacional/3-arbol-de-problemas-final-v-1-3.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyectos-defensa-nacional/4-arbol-de-objetivos-final-v-1-3.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyectos-defensa-nacional/5-matriz-de-marco-logico-v-1-4.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyectos-defensa-nacional/descripcion-del-proy-mil-como-pid-v-2-0.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/proyectos-defensa-nacional/manual-de-la-defensa.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/_md/trabajo2-5.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/babypmi-pgba-spanish-translation-full.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/c├│mo-escribir-un-caso-de-negocio-eficaz---luis-reyes.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/nistspecialpublication800-144.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Campus/nistspecialpublication800-145.pdf"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/Definicion/agente-2-historia-viva.md"," M","si","no","definicion_derivada_P100","equipo_documental_P100","fuente_operativa","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Contenido/Definicion/arquitectura-multiagente.md"," M","si","no","definicion_derivada_P100","equipo_documental_P100","fuente_operativa","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Contenido/Definicion/criterios-evaluacion-cicerchia.md"," M","si","no","definicion_derivada_P100","equipo_documental_P100","fuente_operativa","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Contenido/DocumentacionAnteproyecto/Anteproyecto - Taller 01 - Lineamientos.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/DocumentacionAnteproyecto/Anteproyecto - Taller 02 - 01 - Template.docx"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/DocumentacionAnteproyecto/Anteproyecto - Taller 02 - Procedimiento.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/DocumentacionAnteproyecto/Anteproyecto - Taller 03 - 01 - Template Índice.docx"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/DocumentacionAnteproyecto/Anteproyecto - Taller 03 - 02 - Referencias para el Índice.docx"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/DocumentacionAnteproyecto/Anteproyecto - Taller 04 - Storyboards.docx"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/DocumentacionAnteproyecto/EstructuraAnteproyecto.md"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/ANEXO 2 - Planilla de control de impacto y repercusiones Redes sociales FIE (1) IA.xlsx.pdf"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/ANEXO 2 - Planilla de control de impacto y repercusiones Redes sociales FIE.md"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/Correo de Facultad de Ingenieria del Ejercito - Proyecto Agentes IA.md"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/Correo de Facultad de Ingeniería del Ejército - Proyecto Agentes IA.pdf"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/PROYECTO-FIE 2026-2027 - Cicerchia Cesar.md"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/PROYECTO-FIE 2026-2027 - Cicerchia César.pdf"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/Procesos y Agentes SEU - FIE con Backlog tecnico Jira.pdf"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/Procesos y Agentes SEU - FIE con Backlog técnico (Jira).pdf"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/Procesos y Agentes.md"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/README.md"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/mailinstitucional.md"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Contenido/bible/mailinstitucional.pdf"," M","si","no","fuente_institucional","FIE_UNDEF_SEU","fuente_institucional","NO_STAGEAR_RUIDO_DE_MODO","alto"
"DSI2.zip"," M","si","no","fuente_academica","FIE_catedra_o_autor_externo","fuente_academica","NO_STAGEAR_RUIDO_DE_MODO","alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone-blx.bib"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.aux"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.bbl"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.blg"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.log"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.out"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.pdf"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.run.xml"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.tex"," M","si","si","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","PUBLICABLE_CON_REVISION","medio_alto"
"Documentos/Anteproyecto/Anteproyecto-PPS-Juan-Ignacio-Gone.toc"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/Anteproyecto/referencias.bib"," M","si","no","entregable_anteproyecto","Juan_Ignacio_Gone","entregable_academico","NO_STAGEAR_RUIDO_DE_MODO","medio_alto"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.aux"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.log"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.md"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.out"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.pdf"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.tex"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/Casos-de-Uso-Agente-1-PPS-Juan-Ignacio-Gone.toc"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/diagrama-casos-uso-agente-1.png"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/diagrama-casos-uso-agente-1.svg"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/CasosUso/diagramaCasosDeUso.png"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/Comun/definiciones.tex"," M","si","no","configuracion_compartida_de_entregables","equipo_documental_P100","fuente_tecnica","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/Diagrama-Clases-Agente-1-PPS-Juan-Ignacio-Gone.md"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/diagrama-clases-agente-1-pantalla.png"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/diagrama-clases-agente-1-pantalla.puml"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/diagrama-clases-agente-1-pantalla.svg"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/diagrama-clases-agente-1.png"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/diagrama-clases-agente-1.puml"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaClases/diagrama-clases-agente-1.svg"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaSecuencia/Diagrama-Secuencia-Agente-1-PPS-Juan-Ignacio-Gone.md"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaSecuencia/diagrama-secuencia-agente-1.png"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaSecuencia/diagrama-secuencia-agente-1.puml"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/DiagramaSecuencia/diagrama-secuencia-agente-1.svg"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
"Documentos/Gantt/README.md"," M","si","no","entregable_visual_o_tecnico","Juan_Ignacio_Gone","fuente_o_render_de_entregable","NO_STAGEAR_RUIDO_DE_MODO","medio"
